N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-2041,a01aj00000wPY73AAG,2025-02-24,3922.49,Cancelado,a02aj000008MD61AAG,Producto 93
Pedido-291,a01aj00000wQ3rUAAS,2024-12-06,902.78,Procesado,a02aj000008MD5uAAG,Producto 28
Pedido-4556,a01aj00000wQ3i9AAC,2024-11-17,1879.04,Cancelado,a02aj000008MD64AAG,Producto 301
Pedido-434,a01aj00000wPY74AAG,2024-12-07,3018.05,Cancelado,a02aj000008MD5YAAW,Producto 259
Pedido-2575,a01aj00000wQ3t6AAC,2024-12-21,476.35,Enviado,a02aj000008MD5uAAG,Producto 94
Pedido-2955,a01aj00000wQ3kYAAS,2024-07-14,2640.90,Procesado,a02aj000008MD6MAAW,Producto 46
Pedido-2645,a01aj00000wQ3ZCAA0,2024-09-07,1796.95,Cancelado,a02aj000008MD5RAAW,Producto 97
Pedido-3839,a01aj00000wQ3nzAAC,2024-12-20,3827.12,Enviado,a02aj000008MD6BAAW,Producto 42
Pedido-1580,a01aj00000wQ3hEAAS,2024-12-01,4474.55,Procesado,a02aj000008MD65AAG,Producto 44
Pedido-2481,a01aj00000wQ3lXAAS,2024-09-21,2668.38,Pendiente,a02aj000008MD5dAAG,Producto 130
Pedido-2541,a01aj00000wQ3gmAAC,2024-12-21,2082.76,Entregado,a02aj000008MD5JAAW,Producto 70
Pedido-1462,a01aj00000wPY6pAAG,2024-04-29,2974.95,Cancelado,a02aj000008MD6HAAW,Producto 297
Pedido-151,a01aj00000wQ3ZKAA0,2024-09-11,266.45,Pendiente,a02aj000008MD5gAAG,Producto 39
Pedido-3759,a01aj00000wPY7iAAG,2024-03-10,2454.04,Cancelado,a02aj000008MD6RAAW,Producto 131
Pedido-780,a01aj00000wQ3hHAAS,2024-05-31,1128.31,Cancelado,a02aj000008MD5yAAG,Producto 181
Pedido-3101,a01aj00000wQ3nrAAC,2024-05-07,832.27,Procesado,a02aj000008MD5rAAG,Producto 206
Pedido-2249,a01aj00000wQ3jqAAC,2024-12-10,1866.12,Cancelado,a02aj000008MD5jAAG,Producto 153
Pedido-3201,a01aj00000wPY7KAAW,2024-10-18,1792.34,Procesado,a02aj000008MD62AAG,Producto 228
Pedido-3566,a01aj00000wQ3rDAAS,2024-10-30,4458.54,Pendiente,a02aj000008MD5OAAW,Producto 12
Pedido-2394,a01aj00000wQ3u3AAC,2024-04-04,2479.37,Procesado,a02aj000008MD6MAAW,Producto 73
Pedido-2583,a01aj00000wPw78AAC,2025-02-20,1344.94,Pendiente,a02aj000008MD5bAAG,Producto 281
Pedido-2513,a01aj00000wQ3ivAAC,2024-10-16,2073.06,Enviado,a02aj000008MD6CAAW,Producto 74
Pedido-106,a01aj00000wPY76AAG,2024-07-06,2703.21,Pendiente,a02aj000008MD5hAAG,Producto 164
Pedido-3921,a01aj00000wPw6yAAC,2024-05-01,1409.50,Enviado,a02aj000008MD68AAG,Producto 286
Pedido-4285,a01aj00000wQ3YwAAK,2024-07-05,4436.59,Procesado,a02aj000008MD5cAAG,Producto 221
Pedido-3238,a01aj00000wQ3a5AAC,2024-11-20,2189.55,Procesado,a02aj000008MD63AAG,Producto 168
Pedido-3096,a01aj00000wQ0qgAAC,2025-02-20,4724.74,Pendiente,a02aj000008MD5cAAG,Producto 186
Pedido-1917,a01aj00000wQ3o0AAC,2024-12-29,1678.96,Procesado,a02aj000008MD5PAAW,Producto 260
Pedido-509,a01aj00000wQ3jIAAS,2024-06-14,4225.36,Procesado,a02aj000008MD6AAAW,Producto 96
Pedido-3585,a01aj00000wQ3jqAAC,2025-01-20,3004.68,Enviado,a02aj000008MD5zAAG,Producto 251
Pedido-2900,a01aj00000wPw6rAAC,2024-07-17,4653.64,Entregado,a02aj000008MD5YAAW,Producto 147
Pedido-4547,a01aj00000wQ3rbAAC,2024-09-21,3233.22,Procesado,a02aj000008MD5lAAG,Producto 220
Pedido-44,a01aj00000wQ3u9AAC,2024-05-23,1722.20,Enviado,a02aj000008MD6NAAW,Producto 270
Pedido-4845,a01aj00000wQ3oGAAS,2024-05-25,1832.25,Pendiente,a02aj000008MD6GAAW,Producto 7
Pedido-2265,a01aj00000wQ3s4AAC,2024-08-26,1029.59,Entregado,a02aj000008MD6RAAW,Producto 249
Pedido-2830,a01aj00000wPY7RAAW,2024-02-28,3660.34,Procesado,a02aj000008MD6RAAW,Producto 72
Pedido-494,a01aj00000wQ3bxAAC,2025-01-31,3842.88,Pendiente,a02aj000008MD6BAAW,Producto 54
Pedido-2942,a01aj00000wQ3ZNAA0,2024-02-27,1069.21,Entregado,a02aj000008MD67AAG,Producto 172
Pedido-3600,a01aj00000wQ3heAAC,2024-05-26,1632.93,Enviado,a02aj000008MD6NAAW,Producto 228
Pedido-4967,a01aj00000wQ3a8AAC,2024-04-17,2053.05,Enviado,a02aj000008MD6OAAW,Producto 46
Pedido-2009,a01aj00000wQ3o4AAC,2024-07-10,3330.22,Entregado,a02aj000008MD5qAAG,Producto 110
Pedido-2240,a01aj00000wQ3kEAAS,2024-07-28,3931.50,Entregado,a02aj000008MD5JAAW,Producto 238
Pedido-4859,a01aj00000wPw6QAAS,2024-06-19,1834.06,Procesado,a02aj000008MD5VAAW,Producto 160
Pedido-3263,a01aj00000wQ3tdAAC,2025-02-21,2274.90,Cancelado,a02aj000008MD5xAAG,Producto 279
Pedido-3329,a01aj00000wQ3uEAAS,2024-06-07,2545.27,Cancelado,a02aj000008MD5iAAG,Producto 188
Pedido-3157,a01aj00000wQ3rIAAS,2024-06-14,1566.60,Procesado,a02aj000008MD5HAAW,Producto 159
Pedido-3701,a01aj00000wQ3jbAAC,2024-09-03,346.13,Cancelado,a02aj000008MD5fAAG,Producto 41
Pedido-3984,a01aj00000wQ3rxAAC,2025-01-28,2553.11,Cancelado,a02aj000008MD5ZAAW,Producto 10
Pedido-2066,a01aj00000wPY7mAAG,2024-12-19,1636.76,Procesado,a02aj000008MD5uAAG,Producto 124
Pedido-2567,a01aj00000wQ0qqAAC,2024-12-30,4418.60,Procesado,a02aj000008MD5oAAG,Producto 56
Pedido-1466,a01aj00000wQ3ZzAAK,2024-05-21,448.49,Entregado,a02aj000008MD5uAAG,Producto 108
Pedido-2320,a01aj00000wQ3gzAAC,2024-03-17,2818.68,Cancelado,a02aj000008MD5VAAW,Producto 133
Pedido-2302,a01aj00000wQ3jRAAS,2024-11-25,2685.73,Cancelado,a02aj000008MD5jAAG,Producto 40
Pedido-793,a01aj00000wQ3aBAAS,2024-04-29,4911.97,Enviado,a02aj000008MD5wAAG,Producto 208
Pedido-3462,a01aj00000wQ3rVAAS,2024-05-30,2451.47,Procesado,a02aj000008MD5xAAG,Producto 250
Pedido-778,a01aj00000wPw60AAC,2024-08-20,3308.78,Cancelado,a02aj000008MD66AAG,Producto 124
Pedido-693,a01aj00000wQ3u0AAC,2025-02-10,4586.35,Enviado,a02aj000008MD65AAG,Producto 123
Pedido-2027,a01aj00000wQ3c2AAC,2024-07-23,112.72,Enviado,a02aj000008MD5XAAW,Producto 218
Pedido-4613,a01aj00000wPw6CAAS,2025-02-08,2533.93,Pendiente,a02aj000008MD6KAAW,Producto 270
Pedido-4162,a01aj00000wQ3qsAAC,2024-06-04,1342.13,Pendiente,a02aj000008MD5YAAW,Producto 88
Pedido-2489,a01aj00000wQ3hWAAS,2024-10-08,1924.43,Cancelado,a02aj000008MD5vAAG,Producto 26
Pedido-3455,a01aj00000wQ3rTAAS,2025-01-02,1641.37,Enviado,a02aj000008MD5XAAW,Producto 106
Pedido-4457,a01aj00000wQ3tXAAS,2025-02-03,2812.15,Cancelado,a02aj000008MD5ZAAW,Producto 187
Pedido-1741,a01aj00000wPw6DAAS,2024-12-27,4194.58,Procesado,a02aj000008MD5LAAW,Producto 36
Pedido-4994,a01aj00000wPw7EAAS,2025-01-21,2115.77,Procesado,a02aj000008MD5WAAW,Producto 242
Pedido-2068,a01aj00000wQ3klAAC,2024-06-08,3521.18,Procesado,a02aj000008MD5lAAG,Producto 300
Pedido-30,a01aj00000wQ3jfAAC,2024-06-23,3894.67,Cancelado,a02aj000008MD5wAAG,Producto 253
Pedido-3747,a01aj00000wQ3dBAAS,2024-10-04,4752.83,Entregado,a02aj000008MD6PAAW,Producto 106
Pedido-1101,a01aj00000wQ3c8AAC,2024-09-06,888.47,Enviado,a02aj000008MD5FAAW,Producto 57
Pedido-883,a01aj00000wQ3sRAAS,2024-05-10,3987.80,Pendiente,a02aj000008MD5LAAW,Producto 147
Pedido-2363,a01aj00000wPw69AAC,2024-04-12,389.50,Cancelado,a02aj000008MD5rAAG,Producto 169
Pedido-4310,a01aj00000wQ3qkAAC,2024-05-16,1608.20,Procesado,a02aj000008MD6AAAW,Producto 206
Pedido-3490,a01aj00000wQ3icAAC,2024-08-17,508.93,Cancelado,a02aj000008MD6AAAW,Producto 80
Pedido-1956,a01aj00000wQ3nGAAS,2024-03-15,1926.56,Pendiente,a02aj000008MD5pAAG,Producto 158
Pedido-3859,a01aj00000wQ3naAAC,2024-12-12,1068.88,Procesado,a02aj000008MD5nAAG,Producto 210
Pedido-2247,a01aj00000wQ3opAAC,2024-04-02,3434.64,Enviado,a02aj000008MD5PAAW,Producto 184
Pedido-3562,a01aj00000wPY7HAAW,2024-12-18,573.69,Cancelado,a02aj000008MD6AAAW,Producto 216
Pedido-841,a01aj00000wQ3ZKAA0,2025-01-11,4824.21,Entregado,a02aj000008MD5kAAG,Producto 294
Pedido-2178,a01aj00000wQ3ckAAC,2024-07-10,3158.65,Enviado,a02aj000008MD5SAAW,Producto 40
Pedido-3568,a01aj00000wQ3lWAAS,2024-06-19,3127.07,Pendiente,a02aj000008MD68AAG,Producto 292
Pedido-3579,a01aj00000wQ3srAAC,2024-09-24,4668.80,Cancelado,a02aj000008MD6NAAW,Producto 121
Pedido-2661,a01aj00000wQ3jiAAC,2025-01-21,237.40,Enviado,a02aj000008MD5UAAW,Producto 214
Pedido-4749,a01aj00000wQ3ksAAC,2024-12-24,4414.58,Pendiente,a02aj000008MD5sAAG,Producto 293
Pedido-4279,a01aj00000wPw6KAAS,2025-02-14,737.94,Entregado,a02aj000008MD5FAAW,Producto 52
Pedido-4233,a01aj00000wQ3qgAAC,2024-09-19,1875.02,Procesado,a02aj000008MD64AAG,Producto 167
Pedido-2753,a01aj00000wQ3jaAAC,2024-11-03,946.91,Procesado,a02aj000008MD5eAAG,Producto 115
Pedido-4025,a01aj00000wPw6rAAC,2025-01-28,2404.80,Procesado,a02aj000008MD6LAAW,Producto 240
Pedido-3270,a01aj00000wQ3hsAAC,2024-09-27,2574.84,Enviado,a02aj000008MD5GAAW,Producto 122
Pedido-2130,a01aj00000wQ3ZQAA0,2024-05-12,890.19,Entregado,a02aj000008MD68AAG,Producto 147
Pedido-19,a01aj00000wQ3a9AAC,2024-10-27,1534.96,Entregado,a02aj000008MD6JAAW,Producto 229
Pedido-718,a01aj00000wQ3cKAAS,2024-08-06,544.28,Enviado,a02aj000008MD6NAAW,Producto 126
Pedido-4303,a01aj00000wQ3u6AAC,2025-01-02,612.36,Pendiente,a02aj000008MD5ZAAW,Producto 295
Pedido-922,a01aj00000wQ0quAAC,2024-10-17,121.10,Enviado,a02aj000008MD5gAAG,Producto 3
Pedido-250,a01aj00000wPY8CAAW,2024-03-13,208.67,Entregado,a02aj000008MD5jAAG,Producto 84
Pedido-2763,a01aj00000wQ3s7AAC,2024-03-25,1930.73,Cancelado,a02aj000008MD5qAAG,Producto 169
Pedido-281,a01aj00000wQ3tyAAC,2024-09-20,4003.61,Enviado,a02aj000008MD6BAAW,Producto 52
Pedido-2867,a01aj00000wQ3dLAAS,2024-05-27,3728.94,Pendiente,a02aj000008MD5gAAG,Producto 99
Pedido-3292,a01aj00000wPY7eAAG,2024-12-19,4183.44,Enviado,a02aj000008MD6PAAW,Producto 39
Pedido-3450,a01aj00000wQ3fnAAC,2025-02-02,4501.74,Enviado,a02aj000008MD5oAAG,Producto 151
Pedido-3285,a01aj00000wQ3hQAAS,2024-06-27,1612.77,Entregado,a02aj000008MD6RAAW,Producto 9
Pedido-267,a01aj00000wPY6sAAG,2024-08-15,1845.69,Pendiente,a02aj000008MD6JAAW,Producto 52
Pedido-2967,a01aj00000wPw66AAC,2024-12-27,688.18,Procesado,a02aj000008MD62AAG,Producto 223
Pedido-4660,a01aj00000wQ3a2AAC,2025-02-21,4750.22,Pendiente,a02aj000008MD5tAAG,Producto 254
Pedido-4342,a01aj00000wQ3s2AAC,2024-06-11,4805.14,Procesado,a02aj000008MD5xAAG,Producto 280
Pedido-4170,a01aj00000wQ3rHAAS,2024-11-22,787.12,Pendiente,a02aj000008MD5WAAW,Producto 283
Pedido-3792,a01aj00000wQ3qnAAC,2024-11-09,4627.19,Entregado,a02aj000008MD60AAG,Producto 273
Pedido-1786,a01aj00000wPw7QAAS,2024-05-22,4711.25,Enviado,a02aj000008MD5IAAW,Producto 181
Pedido-3301,a01aj00000wQ3szAAC,2024-08-29,3778.00,Procesado,a02aj000008MD6NAAW,Producto 57
Pedido-2097,a01aj00000wQ3hQAAS,2025-01-08,246.34,Procesado,a02aj000008MD5IAAW,Producto 182
Pedido-1493,a01aj00000wQ3jDAAS,2024-09-22,1733.16,Procesado,a02aj000008MD6NAAW,Producto 132
Pedido-1183,a01aj00000wQ3cpAAC,2024-09-02,2372.74,Enviado,a02aj000008MD5jAAG,Producto 129
Pedido-197,a01aj00000wQ3lZAAS,2024-12-12,122.93,Entregado,a02aj000008MD6RAAW,Producto 74
Pedido-3099,a01aj00000wQ3oZAAS,2024-07-20,3569.39,Procesado,a02aj000008MD5LAAW,Producto 172
Pedido-4840,a01aj00000wQ3geAAC,2024-05-27,2203.16,Procesado,a02aj000008MD5xAAG,Producto 28
Pedido-4567,a01aj00000wQ3cnAAC,2024-05-08,1424.80,Cancelado,a02aj000008MD5oAAG,Producto 268
Pedido-4612,a01aj00000wQ3jOAAS,2024-03-17,3750.92,Cancelado,a02aj000008MD5JAAW,Producto 137
Pedido-1826,a01aj00000wQ3kcAAC,2024-09-05,3174.64,Entregado,a02aj000008MD5hAAG,Producto 133
Pedido-2620,a01aj00000wPY8AAAW,2024-08-01,570.50,Pendiente,a02aj000008MD6AAAW,Producto 16
Pedido-1166,a01aj00000wQ3r8AAC,2024-12-04,2662.81,Entregado,a02aj000008MD5ZAAW,Producto 273
Pedido-3257,a01aj00000wQ3cfAAC,2024-10-07,2693.06,Entregado,a02aj000008MD5kAAG,Producto 139
Pedido-1057,a01aj00000wQ3fMAAS,2024-12-21,3206.68,Cancelado,a02aj000008MD66AAG,Producto 42
Pedido-2655,a01aj00000wPY85AAG,2024-05-01,4384.42,Procesado,a02aj000008MD6FAAW,Producto 76
Pedido-4514,a01aj00000wQ3nzAAC,2024-12-16,178.20,Entregado,a02aj000008MD5zAAG,Producto 240
Pedido-3047,a01aj00000wQ3s8AAC,2024-11-25,689.75,Cancelado,a02aj000008MD6BAAW,Producto 78
Pedido-2032,a01aj00000wQ3r1AAC,2024-03-22,2199.81,Entregado,a02aj000008MD67AAG,Producto 215
Pedido-169,a01aj00000wQ3oNAAS,2025-01-13,3817.71,Enviado,a02aj000008MD5zAAG,Producto 230
Pedido-146,a01aj00000wQ3tlAAC,2025-01-01,1237.63,Pendiente,a02aj000008MD5WAAW,Producto 112
Pedido-2521,a01aj00000wPw6qAAC,2024-12-11,2235.97,Procesado,a02aj000008MD5PAAW,Producto 258
Pedido-2091,a01aj00000wQ3rFAAS,2024-12-15,3166.02,Entregado,a02aj000008MD6AAAW,Producto 205
Pedido-3664,a01aj00000wPw6MAAS,2024-11-02,1342.75,Enviado,a02aj000008MD5UAAW,Producto 16
Pedido-2544,a01aj00000wPY83AAG,2024-02-28,3833.42,Enviado,a02aj000008MD5PAAW,Producto 270
Pedido-2564,a01aj00000wQ3tWAAS,2025-01-13,4880.68,Procesado,a02aj000008MD6LAAW,Producto 127
Pedido-2131,a01aj00000wQ0pwAAC,2024-08-13,2670.96,Procesado,a02aj000008MD5XAAW,Producto 23
Pedido-1633,a01aj00000wQ3g0AAC,2024-05-09,727.93,Procesado,a02aj000008MD5WAAW,Producto 140
Pedido-2819,a01aj00000wQ3iEAAS,2025-02-15,2981.61,Entregado,a02aj000008MD5lAAG,Producto 166
Pedido-4816,a01aj00000wQ3nSAAS,2024-04-04,2844.12,Entregado,a02aj000008MD63AAG,Producto 206
Pedido-4704,a01aj00000wQ3oPAAS,2024-06-12,2987.86,Entregado,a02aj000008MD5aAAG,Producto 145
Pedido-475,a01aj00000wQ3oBAAS,2024-10-03,4724.24,Enviado,a02aj000008MD5gAAG,Producto 25
Pedido-4068,a01aj00000wQ3u2AAC,2024-11-12,3000.64,Cancelado,a02aj000008MD65AAG,Producto 264
Pedido-1332,a01aj00000wPY7lAAG,2024-11-28,3868.79,Cancelado,a02aj000008MD5GAAW,Producto 209
Pedido-1198,a01aj00000wQ3nvAAC,2025-01-08,508.73,Pendiente,a02aj000008MD5dAAG,Producto 109
Pedido-828,a01aj00000wQ3qbAAC,2024-12-18,4472.56,Cancelado,a02aj000008MD6IAAW,Producto 19
Pedido-1146,a01aj00000wQ3lLAAS,2024-11-20,995.56,Cancelado,a02aj000008MD5SAAW,Producto 231
Pedido-1592,a01aj00000wQ3fDAAS,2024-07-14,821.68,Procesado,a02aj000008MD5pAAG,Producto 152
Pedido-3084,a01aj00000wQ3sAAAS,2024-03-09,3325.23,Entregado,a02aj000008MD5GAAW,Producto 130
Pedido-463,a01aj00000wPY7BAAW,2025-02-14,2425.11,Enviado,a02aj000008MD5xAAG,Producto 75
Pedido-1209,a01aj00000wQ3fzAAC,2024-07-04,3575.22,Cancelado,a02aj000008MD6FAAW,Producto 7
Pedido-4447,a01aj00000wQ3hBAAS,2024-04-07,1628.04,Enviado,a02aj000008MD6HAAW,Producto 208
Pedido-1269,a01aj00000wPw6uAAC,2024-12-23,853.06,Pendiente,a02aj000008MD65AAG,Producto 177
Pedido-1113,a01aj00000wPw7MAAS,2024-04-09,2815.15,Entregado,a02aj000008MD5LAAW,Producto 281
Pedido-697,a01aj00000wQ3rvAAC,2024-10-24,1216.76,Enviado,a02aj000008MD6MAAW,Producto 212
Pedido-3973,a01aj00000wQ3cXAAS,2024-04-12,907.81,Procesado,a02aj000008MD5IAAW,Producto 226
Pedido-4929,a01aj00000wQ3jbAAC,2024-08-26,2815.42,Entregado,a02aj000008MD63AAG,Producto 92
Pedido-131,a01aj00000wPY7aAAG,2024-07-19,2657.62,Cancelado,a02aj000008MD6GAAW,Producto 127
Pedido-1747,a01aj00000wQ3lEAAS,2024-06-01,2913.97,Procesado,a02aj000008MD5XAAW,Producto 115
Pedido-1357,a01aj00000wQ3jpAAC,2024-05-23,1514.37,Pendiente,a02aj000008MD5sAAG,Producto 24
Pedido-484,a01aj00000wQ3jQAAS,2025-02-09,3491.02,Entregado,a02aj000008MD6CAAW,Producto 15
Pedido-3765,a01aj00000wQ3jAAAS,2024-06-15,737.60,Procesado,a02aj000008MD6KAAW,Producto 51
Pedido-4975,a01aj00000wQ3ttAAC,2024-09-20,1088.36,Enviado,a02aj000008MD6MAAW,Producto 24
Pedido-3536,a01aj00000wQ3s8AAC,2024-10-28,2019.07,Enviado,a02aj000008MD6HAAW,Producto 60
Pedido-379,a01aj00000wPw7QAAS,2025-02-22,3342.39,Entregado,a02aj000008MD5pAAG,Producto 62
Pedido-2423,a01aj00000wQ3d9AAC,2024-08-08,1624.51,Cancelado,a02aj000008MD5bAAG,Producto 123
Pedido-2934,a01aj00000wPw6cAAC,2024-11-19,1669.68,Procesado,a02aj000008MD5rAAG,Producto 174
Pedido-1397,a01aj00000wQ3cOAAS,2024-12-22,4652.28,Enviado,a02aj000008MD61AAG,Producto 262
Pedido-587,a01aj00000wQ3tCAAS,2024-06-06,738.54,Cancelado,a02aj000008MD5yAAG,Producto 151
Pedido-3908,a01aj00000wQ3qwAAC,2024-11-07,3670.56,Procesado,a02aj000008MD5rAAG,Producto 114
Pedido-4543,a01aj00000wQ3t9AAC,2024-11-12,2388.30,Enviado,a02aj000008MD66AAG,Producto 272
Pedido-4122,a01aj00000wQ3nMAAS,2024-11-23,1702.77,Enviado,a02aj000008MD61AAG,Producto 244
Pedido-4232,a01aj00000wPY7WAAW,2024-10-09,2643.48,Enviado,a02aj000008MD64AAG,Producto 139
Pedido-3076,a01aj00000wQ3ZlAAK,2024-06-29,3363.63,Procesado,a02aj000008MD67AAG,Producto 206
Pedido-40,a01aj00000wQ3iHAAS,2024-07-17,888.00,Procesado,a02aj000008MD5jAAG,Producto 102
Pedido-4163,a01aj00000wQ3rsAAC,2024-07-01,4245.48,Pendiente,a02aj000008MD5NAAW,Producto 104
Pedido-1771,a01aj00000wQ0qSAAS,2024-08-03,3169.15,Pendiente,a02aj000008MD6LAAW,Producto 149
Pedido-838,a01aj00000wQ3dUAAS,2024-04-06,1426.18,Entregado,a02aj000008MD5LAAW,Producto 266
Pedido-1154,a01aj00000wQ3qZAAS,2024-08-13,2643.01,Procesado,a02aj000008MD5JAAW,Producto 206
Pedido-1401,a01aj00000wQ3c5AAC,2024-04-10,2260.29,Procesado,a02aj000008MD6FAAW,Producto 229
Pedido-2268,a01aj00000wPw7OAAS,2024-11-04,2629.58,Entregado,a02aj000008MD5PAAW,Producto 64
Pedido-190,a01aj00000wQ3rgAAC,2024-11-18,386.33,Pendiente,a02aj000008MD6QAAW,Producto 234
Pedido-4050,a01aj00000wQ3oWAAS,2024-07-10,1016.99,Pendiente,a02aj000008MD5cAAG,Producto 25
Pedido-4211,a01aj00000wQ3l0AAC,2024-11-04,608.20,Procesado,a02aj000008MD6RAAW,Producto 38
Pedido-2724,a01aj00000wQ3lBAAS,2024-04-30,2364.48,Entregado,a02aj000008MD5iAAG,Producto 62
Pedido-618,a01aj00000wQ3r6AAC,2024-12-18,270.11,Enviado,a02aj000008MD62AAG,Producto 45
Pedido-2802,a01aj00000wQ3huAAC,2024-09-08,296.48,Procesado,a02aj000008MD6PAAW,Producto 152
Pedido-3743,a01aj00000wQ3nVAAS,2024-11-10,2503.38,Procesado,a02aj000008MD6BAAW,Producto 156
Pedido-1891,a01aj00000wQ0qgAAC,2024-06-21,166.53,Cancelado,a02aj000008MD6NAAW,Producto 36
Pedido-4725,a01aj00000wQ3scAAC,2024-08-15,3969.74,Procesado,a02aj000008MD5XAAW,Producto 215
Pedido-4043,a01aj00000wQ3tBAAS,2024-05-09,2826.17,Cancelado,a02aj000008MD6DAAW,Producto 29
Pedido-2213,a01aj00000wQ3uMAAS,2024-06-24,2032.66,Entregado,a02aj000008MD64AAG,Producto 185
Pedido-929,a01aj00000wQ3fDAAS,2024-07-11,2676.34,Entregado,a02aj000008MD5lAAG,Producto 85
Pedido-2139,a01aj00000wQ3tyAAC,2024-06-25,3624.98,Cancelado,a02aj000008MD6DAAW,Producto 205
Pedido-2366,a01aj00000wQ3orAAC,2024-06-10,725.13,Enviado,a02aj000008MD5fAAG,Producto 34
Pedido-4308,a01aj00000wQ3Z3AAK,2024-09-04,3615.60,Enviado,a02aj000008MD6IAAW,Producto 217
Pedido-981,a01aj00000wPw78AAC,2024-10-06,702.97,Procesado,a02aj000008MD6FAAW,Producto 201
Pedido-179,a01aj00000wQ3fSAAS,2024-12-30,2268.63,Entregado,a02aj000008MD6PAAW,Producto 253
Pedido-4740,a01aj00000wPw6EAAS,2024-06-25,1868.79,Enviado,a02aj000008MD6HAAW,Producto 67
Pedido-64,a01aj00000wQ3gZAAS,2024-10-29,1174.00,Procesado,a02aj000008MD6HAAW,Producto 217
Pedido-4791,a01aj00000wQ3qqAAC,2024-08-07,1646.76,Entregado,a02aj000008MD5hAAG,Producto 139
Pedido-3366,a01aj00000wQ3ZZAA0,2024-12-25,505.89,Entregado,a02aj000008MD5YAAW,Producto 252
Pedido-4544,a01aj00000wPY6lAAG,2024-04-30,1883.26,Pendiente,a02aj000008MD5gAAG,Producto 209
Pedido-833,a01aj00000wQ3kLAAS,2024-04-27,4231.37,Enviado,a02aj000008MD6JAAW,Producto 183
Pedido-525,a01aj00000wQ0qxAAC,2024-07-27,4832.26,Cancelado,a02aj000008MD5hAAG,Producto 273
Pedido-4200,a01aj00000wQ3qmAAC,2024-06-11,1561.26,Cancelado,a02aj000008MD5iAAG,Producto 121
Pedido-2796,a01aj00000wQ3kWAAS,2024-04-23,4246.68,Cancelado,a02aj000008MD5cAAG,Producto 156
Pedido-692,a01aj00000wQ3lCAAS,2025-01-28,3767.95,Procesado,a02aj000008MD5YAAW,Producto 279
Pedido-487,a01aj00000wQ3qzAAC,2024-09-22,4406.33,Enviado,a02aj000008MD6DAAW,Producto 52
Pedido-3549,a01aj00000wPY6oAAG,2025-02-14,4488.53,Entregado,a02aj000008MD66AAG,Producto 103
Pedido-3070,a01aj00000wQ3szAAC,2024-08-26,2910.36,Pendiente,a02aj000008MD5rAAG,Producto 182
Pedido-4954,a01aj00000wQ3gZAAS,2024-10-25,2782.93,Entregado,a02aj000008MD5xAAG,Producto 207
Pedido-2018,a01aj00000wQ3haAAC,2024-12-26,451.93,Cancelado,a02aj000008MD5iAAG,Producto 240
Pedido-1508,a01aj00000wQ3u6AAC,2024-09-11,3196.46,Cancelado,a02aj000008MD5lAAG,Producto 67
Pedido-2882,a01aj00000wQ3oEAAS,2024-06-25,643.83,Enviado,a02aj000008MD5oAAG,Producto 35
Pedido-3926,a01aj00000wPY83AAG,2024-06-21,3868.05,Pendiente,a02aj000008MD5jAAG,Producto 203
Pedido-2152,a01aj00000wPY7IAAW,2024-04-29,2369.04,Enviado,a02aj000008MD5hAAG,Producto 135
Pedido-4953,a01aj00000wQ3hFAAS,2024-04-13,1990.86,Entregado,a02aj000008MD5fAAG,Producto 258
Pedido-1026,a01aj00000wQ3ftAAC,2024-07-12,2689.11,Entregado,a02aj000008MD5fAAG,Producto 250
Pedido-2707,a01aj00000wQ3hbAAC,2024-03-29,3249.46,Cancelado,a02aj000008MD5OAAW,Producto 88
Pedido-632,a01aj00000wQ3lQAAS,2025-02-03,2218.52,Enviado,a02aj000008MD5JAAW,Producto 274
Pedido-4638,a01aj00000wQ0q4AAC,2024-10-06,2811.46,Cancelado,a02aj000008MD6KAAW,Producto 79
Pedido-511,a01aj00000wQ3ivAAC,2025-02-17,1555.01,Enviado,a02aj000008MD5kAAG,Producto 140
Pedido-2003,a01aj00000wPY6rAAG,2025-01-07,3560.00,Procesado,a02aj000008MD5GAAW,Producto 19
Pedido-1229,a01aj00000wQ3k4AAC,2025-01-03,3064.15,Procesado,a02aj000008MD5ZAAW,Producto 129
Pedido-887,a01aj00000wQ3dHAAS,2024-04-28,3130.53,Entregado,a02aj000008MD5HAAW,Producto 115
Pedido-4161,a01aj00000wQ3aEAAS,2024-08-06,1863.27,Enviado,a02aj000008MD67AAG,Producto 3
Pedido-1490,a01aj00000wQ3nuAAC,2024-07-06,2294.15,Cancelado,a02aj000008MD5oAAG,Producto 77
Pedido-1263,a01aj00000wQ3sdAAC,2024-10-02,2835.24,Procesado,a02aj000008MD62AAG,Producto 272
Pedido-4482,a01aj00000wQ3skAAC,2024-12-14,1846.79,Entregado,a02aj000008MD5NAAW,Producto 26
Pedido-1864,a01aj00000wQ3ZfAAK,2025-01-18,188.72,Enviado,a02aj000008MD6RAAW,Producto 115
Pedido-2163,a01aj00000wPw64AAC,2024-03-13,283.12,Procesado,a02aj000008MD5VAAW,Producto 62
Pedido-2890,a01aj00000wQ3hWAAS,2024-07-15,2509.95,Cancelado,a02aj000008MD5LAAW,Producto 10
Pedido-1453,a01aj00000wPw6rAAC,2024-06-10,2163.29,Entregado,a02aj000008MD5QAAW,Producto 30
